EmployeeID,FullName,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Attrition
EMP-1323,Employee 1323,51,Male,Research & Development,Manager,Other,11073.11,3,2,9,4,2,3,2,4,2,4,4,3,Yes,Travel_Rarely,0
EMP-1324,Employee 1324,43,Female,Research & Development,Manager,Medical,13980.55,17,4,16,11,5,3,1,4,1,4,4,4,Yes,Travel_Rarely,0
EMP-1325,Employee 1325,50,Male,Research & Development,Manufacturing Director,Technical Degree,8912.69,1,0,5,0,0,0,0,3,4,3,4,4,No,Travel_Rarely,0
EMP-1326,Employee 1326,45,Male,Sales,Sales Representative,Medical,6053.6,4,7,14,0,0,0,0,2,3,4,2,3,No,Travel_Rarely,1
EMP-1327,Employee 1327,60,Male,Human Resources,Manager,Other,16028.67,2,1,23,3,2,3,3,4,4,3,3,3,No,Travel_Rarely,0
EMP-1328,Employee 1328,36,Male,Research & Development,Research Scientist,Marketing,7428.2,14,2,13,0,0,0,0,2,2,4,3,3,No,Travel_Rarely,0
EMP-1329,Employee 1329,18,Female,Sales,Sales Representative,Marketing,2148.35,4,2,0,0,0,0,0,1,1,4,4,3,No,Travel_Frequently,1
EMP-1330,Employee 1330,42,Female,Research & Development,Laboratory Technician,Other,8386.49,5,2,14,0,0,0,0,1,3,2,2,3,No,Travel_Rarely,0
EMP-1331,Employee 1331,18,Male,Research & Development,Laboratory Technician,Human Resources,2260.57,12,2,0,0,0,0,0,3,2,4,3,4,No,Travel_Frequently,1
EMP-1332,Employee 1332,58,Female,Research & Development,Research Director,Human Resources,8565.62,3,4,3,3,3,0,3,3,1,4,3,3,Yes,Travel_Rarely,0
EMP-1333,Employee 1333,37,Male,Research & Development,Research Scientist,Marketing,6073.24,16,2,14,3,3,0,3,4,4,1,2,3,No,Travel_Rarely,0
EMP-1334,Employee 1334,18,Male,Research & Development,Manager,Medical,8164.37,4,1,0,0,0,0,0,1,3,4,3,3,No,Travel_Rarely,0
EMP-1335,Employee 1335,45,Male,Research & Development,Laboratory Technician,Human Resources,2676.26,11,2,5,4,0,0,0,3,2,3,3,3,No,Travel_Rarely,0
EMP-1336,Employee 1336,46,Male,Research & Development,Laboratory Technician,Human Resources,9296.32,30,6,18,5,4,1,0,1,4,3,3,3,Yes,Travel_Rarely,0
EMP-1337,Employee 1337,35,Male,Research & Development,Manufacturing Director,Life Sciences,10097.02,3,1,6,2,2,2,0,4,3,3,2,3,No,Travel_Rarely,0
EMP-1338,Employee 1338,33,Female,Sales,Sales Executive,Medical,5698.94,7,1,8,3,0,3,3,2,4,3,2,3,No,Travel_Rarely,0
EMP-1339,Employee 1339,27,Male,Research & Development,Manager,Marketing,8573.02,4,0,1,0,0,0,0,3,3,1,2,3,No,Travel_Rarely,0
EMP-1340,Employee 1340,38,Male,Sales,Sales Executive,Life Sciences,6077.16,15,6,10,1,1,1,1,3,3,3,3,3,No,Travel_Rarely,0
EMP-1341,Employee 1341,43,Female,Research & Development,Laboratory Technician,Marketing,9361.86,11,1,17,9,0,3,6,4,4,3,4,4,No,Travel_Rarely,0
EMP-1342,Employee 1342,43,Male,Research & Development,Manager,Medical,19861.25,19,1,25,9,4,1,7,3,3,3,2,3,No,Travel_Rarely,0
EMP-1343,Employee 1343,34,Male,Research & Development,Research Scientist,Medical,8619.51,3,3,16,1,1,0,1,1,3,4,3,3,No,Travel_Rarely,0
EMP-1344,Employee 1344,36,Male,Research & Development,Laboratory Technician,Human Resources,4476.09,3,3,4,0,0,0,0,4,4,3,4,3,No,Travel_Rarely,0
EMP-1345,Employee 1345,26,Male,Sales,Sales Representative,Technical Degree,2486.65,13,3,0,0,0,0,0,1,2,3,3,3,No,Travel_Rarely,0
EMP-1346,Employee 1346,19,Male,Human Resources,Manager,Technical Degree,8403.55,5,2,1,1,1,0,0,1,3,3,4,3,No,Travel_Rarely,1
EMP-1347,Employee 1347,37,Female,Research & Development,Research Scientist,Life Sciences,5597.26,30,1,6,6,5,0,5,1,4,1,4,3,No,Travel_Rarely,1
EMP-1348,Employee 1348,23,Male,Human Resources,Human Resources,Life Sciences,4339.86,1,2,5,5,1,2,4,3,4,3,2,3,No,Travel_Frequently,1
EMP-1349,Employee 1349,24,Female,Research & Development,Research Scientist,Medical,2976.95,16,3,6,0,0,0,0,3,4,3,3,3,Yes,Travel_Rarely,0
EMP-1350,Employee 1350,33,Female,Research & Development,Research Scientist,Other,5989.73,3,0,12,8,2,1,7,2,3,2,3,3,No,Travel_Rarely,0
EMP-1351,Employee 1351,38,Male,Research & Development,Healthcare Representative,Human Resources,4137.51,11,4,2,2,2,2,2,3,4,2,3,4,No,Travel_Rarely,0
EMP-1352,Employee 1352,20,Female,Sales,Sales Representative,Human Resources,2000.0,3,0,2,2,2,1,2,1,3,3,3,3,Yes,Non-Travel,0
EMP-1353,Employee 1353,38,Male,Research & Development,Research Scientist,Technical Degree,6273.06,4,2,12,0,0,0,0,1,1,2,3,3,No,Travel_Rarely,0
EMP-1354,Employee 1354,30,Male,Research & Development,Laboratory Technician,Life Sciences,6539.21,24,1,12,6,5,1,6,4,2,2,3,3,No,Travel_Rarely,1
EMP-1355,Employee 1355,56,Male,Research & Development,Manager,Medical,15782.22,8,1,17,8,1,2,5,2,4,3,1,3,Yes,Travel_Rarely,0
EMP-1356,Employee 1356,42,Female,Research & Development,Research Director,Other,15646.45,1,1,17,11,1,4,0,1,1,2,2,3,Yes,Travel_Rarely,1
EMP-1357,Employee 1357,38,Female,Research & Development,Manager,Medical,10322.34,1,1,4,4,4,3,3,4,1,3,3,3,No,Travel_Rarely,0
EMP-1358,Employee 1358,23,Female,Sales,Sales Representative,Other,4730.77,1,0,5,5,4,2,4,1,3,3,3,3,No,Travel_Rarely,0
EMP-1359,Employee 1359,45,Male,Research & Development,Manager,Other,12882.8,1,4,7,5,5,0,0,4,4,3,3,3,Yes,Travel_Rarely,0
EMP-1360,Employee 1360,21,Female,Research & Development,Research Scientist,Technical Degree,3551.83,24,3,3,3,3,0,3,4,3,3,3,3,No,Travel_Rarely,0
EMP-1361,Employee 1361,53,Female,Research & Development,Manager,Other,13281.23,6,2,15,3,3,2,3,4,4,2,3,3,No,Travel_Frequently,0
EMP-1362,Employee 1362,40,Male,Sales,Sales Executive,Technical Degree,3049.61,1,1,8,4,4,2,4,2,4,4,2,3,No,Travel_Rarely,0
EMP-1363,Employee 1363,32,Male,Sales,Sales Representative,Human Resources,3123.21,1,2,3,3,0,3,3,1,3,1,3,3,No,Travel_Frequently,0
EMP-1364,Employee 1364,30,Male,Sales,Manager,Human Resources,13602.89,11,4,12,12,5,1,5,4,4,3,3,3,No,Travel_Rarely,0
EMP-1365,Employee 1365,31,Female,Research & Development,Manufacturing Director,Other,11637.78,17,1,8,8,4,0,2,3,2,3,2,3,No,Travel_Rarely,0
EMP-1366,Employee 1366,40,Male,Research & Development,Research Scientist,Life Sciences,4535.18,1,5,10,0,0,0,0,4,1,4,2,3,No,Travel_Rarely,0
EMP-1367,Employee 1367,46,Male,Research & Development,Laboratory Technician,Technical Degree,9952.88,4,3,21,5,4,5,4,3,3,2,3,4,Yes,Non-Travel,0
EMP-1368,Employee 1368,28,Female,Sales,Manager,Technical Degree,10078.95,30,3,9,1,1,1,1,2,3,2,2,3,No,Travel_Rarely,1
EMP-1369,Employee 1369,19,Female,Research & Development,Healthcare Representative,Medical,2402.38,4,2,1,1,1,1,0,3,3,3,3,3,Yes,Travel_Rarely,1
EMP-1370,Employee 1370,40,Male,Research & Development,Research Scientist,Human Resources,8643.4,4,4,18,12,7,0,5,3,4,2,3,4,No,Travel_Rarely,0
EMP-1371,Employee 1371,47,Female,Research & Development,Laboratory Technician,Medical,6523.55,14,2,10,7,1,3,6,3,2,3,3,3,No,Travel_Frequently,0
EMP-1372,Employee 1372,44,Male,Sales,Sales Executive,Other,9386.51,6,1,18,6,4,0,5,2,1,3,2,3,No,Travel_Rarely,0
EMP-1373,Employee 1373,36,Female,Research & Development,Laboratory Technician,Technical Degree,6837.61,26,3,11,5,4,3,4,2,2,2,3,3,No,Travel_Rarely,1
EMP-1374,Employee 1374,28,Female,Research & Development,Laboratory Technician,Medical,5342.96,4,0,10,4,0,0,4,3,2,3,3,3,No,Travel_Rarely,0
EMP-1375,Employee 1375,50,Male,Research & Development,Laboratory Technician,Medical,8408.36,11,1,18,6,1,0,2,2,2,2,3,3,No,Travel_Rarely,0
EMP-1376,Employee 1376,37,Male,Sales,Sales Representative,Technical Degree,10870.09,7,3,19,3,3,1,3,3,3,3,3,3,No,Travel_Rarely,0
EMP-1377,Employee 1377,25,Female,Research & Development,Manufacturing Director,Life Sciences,12015.42,2,0,7,7,7,0,0,4,1,3,2,3,Yes,Travel_Rarely,0
EMP-1378,Employee 1378,39,Female,Sales,Manager,Medical,9477.55,14,0,3,3,3,0,2,2,4,3,3,3,No,Travel_Rarely,0
EMP-1379,Employee 1379,34,Male,Sales,Sales Executive,Technical Degree,10024.04,1,1,16,15,0,1,4,4,2,3,3,3,No,Travel_Rarely,0
EMP-1380,Employee 1380,45,Male,Sales,Sales Representative,Other,3369.67,5,2,0,0,0,0,0,3,3,3,1,3,No,Travel_Rarely,0
EMP-1381,Employee 1381,35,Male,Research & Development,Research Director,Technical Degree,11198.36,9,4,13,3,3,3,3,2,2,4,2,3,Yes,Travel_Frequently,0
EMP-1382,Employee 1382,43,Male,Research & Development,Manager,Human Resources,8719.23,11,1,7,1,0,1,1,2,4,3,4,4,Yes,Travel_Rarely,1
EMP-1383,Employee 1383,36,Male,Research & Development,Manager,Other,11391.58,1,2,7,5,2,0,4,1,3,1,3,3,Yes,Non-Travel,0
EMP-1384,Employee 1384,39,Male,Research & Development,Manufacturing Director,Human Resources,12293.96,11,5,5,5,5,3,5,3,4,1,3,3,Yes,Non-Travel,0
EMP-1385,Employee 1385,42,Male,Research & Development,Manufacturing Director,Technical Degree,12580.29,1,3,14,3,3,2,3,1,4,3,3,3,No,Travel_Rarely,0
EMP-1386,Employee 1386,23,Female,Research & Development,Manufacturing Director,Human Resources,10573.71,13,3,5,5,4,3,3,3,4,3,3,3,No,Travel_Rarely,0
EMP-1387,Employee 1387,36,Male,Research & Development,Healthcare Representative,Human Resources,8892.66,3,5,15,5,0,1,0,2,2,4,3,4,Yes,Travel_Rarely,1
EMP-1388,Employee 1388,43,Female,Sales,Sales Representative,Medical,8982.44,4,1,16,7,3,1,7,3,4,4,2,3,Yes,Travel_Rarely,0
EMP-1389,Employee 1389,42,Female,Human Resources,Manager,Medical,9087.08,3,2,2,0,0,0,0,1,1,2,2,3,No,Travel_Rarely,0
EMP-1390,Employee 1390,42,Female,Research & Development,Laboratory Technician,Technical Degree,8571.36,4,3,20,1,1,1,1,3,3,2,2,3,No,Travel_Frequently,0
EMP-1391,Employee 1391,34,Male,Research & Development,Manager,Marketing,13459.09,7,1,16,3,3,3,3,3,4,3,4,3,No,Travel_Rarely,0
EMP-1392,Employee 1392,37,Female,Sales,Sales Executive,Marketing,5124.83,8,1,6,4,3,3,3,4,2,3,3,3,No,Travel_Rarely,1
EMP-1393,Employee 1393,33,Female,Human Resources,Manager,Other,11777.71,15,2,10,2,2,2,2,1,4,3,3,3,No,Travel_Rarely,0
EMP-1394,Employee 1394,49,Male,Research & Development,Manufacturing Director,Technical Degree,11547.82,9,1,11,0,0,0,0,4,3,3,2,3,Yes,Travel_Frequently,0
EMP-1395,Employee 1395,27,Male,Research & Development,Research Director,Life Sciences,8662.17,1,1,0,0,0,0,0,2,1,2,3,3,No,Travel_Frequently,0
EMP-1396,Employee 1396,41,Female,Sales,Sales Executive,Marketing,4311.97,2,3,6,5,5,0,4,3,3,1,1,3,No,Travel_Rarely,0
EMP-1397,Employee 1397,36,Female,Research & Development,Healthcare Representative,Medical,2972.54,2,2,5,2,2,0,2,3,4,3,2,3,No,Travel_Rarely,0
EMP-1398,Employee 1398,40,Female,Research & Development,Manufacturing Director,Medical,11755.41,6,1,12,4,4,1,1,1,3,4,3,3,No,Travel_Rarely,0
EMP-1399,Employee 1399,45,Male,Sales,Sales Representative,Other,3887.11,8,3,5,3,3,0,3,1,3,2,1,3,Yes,Travel_Rarely,1
EMP-1400,Employee 1400,42,Female,Research & Development,Manager,Human Resources,13026.13,1,2,14,11,0,4,7,4,3,3,2,3,No,Travel_Rarely,0
EMP-1401,Employee 1401,21,Female,Research & Development,Manager,Marketing,10162.48,4,3,3,3,0,0,3,2,4,3,3,3,Yes,Travel_Frequently,0
EMP-1402,Employee 1402,19,Female,Research & Development,Manufacturing Director,Human Resources,10635.15,8,1,0,0,0,0,0,3,4,4,3,3,No,Travel_Frequently,0
EMP-1403,Employee 1403,28,Male,Sales,Sales Executive,Marketing,6717.66,8,5,10,10,4,2,7,3,2,3,1,3,Yes,Travel_Rarely,0
EMP-1404,Employee 1404,33,Male,Research & Development,Healthcare Representative,Other,9185.26,8,4,12,8,3,3,2,2,2,3,3,3,Yes,Travel_Rarely,1
EMP-1405,Employee 1405,50,Male,Sales,Sales Executive,Medical,10315.77,2,2,19,19,2,0,4,2,3,3,2,4,No,Travel_Rarely,0
EMP-1406,Employee 1406,46,Female,Research & Development,Manufacturing Director,Life Sciences,11976.02,1,3,10,9,2,0,8,4,3,4,2,3,No,Travel_Rarely,0
EMP-1407,Employee 1407,29,Male,Sales,Sales Representative,Life Sciences,4832.6,16,3,6,0,0,0,0,2,1,3,3,3,Yes,Travel_Rarely,0
EMP-1408,Employee 1408,35,Female,Research & Development,Healthcare Representative,Life Sciences,7256.03,3,3,13,1,1,1,1,4,2,3,3,4,Yes,Travel_Rarely,0
EMP-1409,Employee 1409,35,Female,Research & Development,Healthcare Representative,Human Resources,9603.71,1,5,15,2,2,0,0,3,4,4,3,3,No,Travel_Rarely,0
EMP-1410,Employee 1410,45,Male,Human Resources,Manager,Other,9973.46,1,2,6,6,4,4,5,1,3,4,2,4,No,Travel_Rarely,0
EMP-1411,Employee 1411,53,Male,Research & Development,Manager,Other,14480.85,6,2,17,0,0,0,0,3,1,1,3,3,No,Travel_Rarely,0
EMP-1412,Employee 1412,50,Male,Research & Development,Research Scientist,Medical,4675.9,9,2,8,6,2,0,6,1,3,3,3,3,No,Travel_Frequently,0
EMP-1413,Employee 1413,33,Male,Research & Development,Laboratory Technician,Other,6050.38,5,3,9,9,5,1,0,1,3,3,2,3,No,Travel_Rarely,0
EMP-1414,Employee 1414,27,Male,Human Resources,Human Resources,Human Resources,5546.71,5,4,9,6,4,0,0,3,3,3,2,3,No,Travel_Frequently,0
EMP-1415,Employee 1415,47,Female,Research & Development,Manufacturing Director,Life Sciences,12294.18,11,0,15,11,0,1,2,3,3,2,4,3,Yes,Travel_Rarely,0
EMP-1416,Employee 1416,46,Male,Sales,Manager,Technical Degree,17221.15,7,1,28,16,3,1,13,3,4,2,2,3,Yes,Travel_Rarely,0
EMP-1417,Employee 1417,45,Male,Research & Development,Manager,Marketing,12596.6,3,1,11,11,2,4,3,4,3,4,4,3,Yes,Travel_Frequently,0
EMP-1418,Employee 1418,22,Female,Research & Development,Healthcare Representative,Human Resources,4405.34,4,2,4,0,0,0,0,4,2,3,2,3,No,Travel_Rarely,0
EMP-1419,Employee 1419,27,Male,Sales,Sales Executive,Life Sciences,4623.08,2,1,9,9,9,0,0,1,4,4,4,3,No,Travel_Rarely,1
EMP-1420,Employee 1420,30,Male,Research & Development,Research Scientist,Technical Degree,6737.0,20,1,12,0,0,0,0,3,3,3,2,3,No,Travel_Rarely,0
EMP-1421,Employee 1421,26,Female,Sales,Sales Executive,Technical Degree,2000.0,1,4,2,2,0,0,0,2,4,1,3,3,No,Travel_Rarely,1
EMP-1422,Employee 1422,38,Male,Sales,Manager,Technical Degree,12348.23,3,1,13,11,4,5,9,3,3,1,3,3,No,Travel_Rarely,0
EMP-1423,Employee 1423,34,Male,Research & Development,Manager,Other,11848.69,1,2,16,3,0,0,3,2,4,3,2,3,No,Travel_Rarely,0
EMP-1424,Employee 1424,27,Female,Research & Development,Laboratory Technician,Marketing,6006.73,6,0,9,9,5,4,0,3,3,3,3,3,No,Travel_Rarely,0
EMP-1425,Employee 1425,43,Male,Sales,Sales Executive,Technical Degree,5457.95,1,6,8,5,3,0,3,3,4,2,2,3,No,Travel_Rarely,0
EMP-1426,Employee 1426,18,Male,Sales,Sales Executive,Technical Degree,2000.0,6,2,0,0,0,0,0,4,1,3,2,3,No,Travel_Rarely,0
EMP-1427,Employee 1427,52,Female,Sales,Manager,Marketing,10046.48,1,1,8,8,3,1,6,2,4,3,3,3,No,Travel_Rarely,0
EMP-1428,Employee 1428,32,Female,Research & Development,Laboratory Technician,Marketing,2583.78,30,1,0,0,0,0,0,2,3,1,3,3,Yes,Travel_Rarely,1
EMP-1429,Employee 1429,36,Male,Research & Development,Laboratory Technician,Life Sciences,2000.0,2,2,0,0,0,0,0,2,3,3,3,3,No,Travel_Frequently,1
EMP-1430,Employee 1430,25,Male,Sales,Sales Representative,Life Sciences,6004.07,1,1,7,4,4,1,4,1,2,3,2,3,No,Travel_Rarely,0
EMP-1431,Employee 1431,28,Female,Sales,Sales Representative,Other,4274.66,11,2,3,0,0,0,0,4,4,3,3,3,No,Travel_Rarely,0
EMP-1432,Employee 1432,41,Female,Sales,Manager,Other,15012.86,2,0,18,8,3,0,6,2,3,4,3,3,Yes,Travel_Rarely,0
EMP-1433,Employee 1433,25,Male,Sales,Sales Executive,Medical,4579.41,1,3,7,1,1,0,1,3,3,3,4,3,No,Travel_Rarely,0
EMP-1434,Employee 1434,32,Male,Research & Development,Research Director,Medical,12834.84,1,4,14,6,0,0,3,3,3,3,3,3,No,Travel_Rarely,0
EMP-1435,Employee 1435,40,Male,Research & Development,Manufacturing Director,Medical,14233.6,2,2,22,7,5,2,5,1,2,4,3,3,No,Non-Travel,0
EMP-1436,Employee 1436,48,Female,Research & Development,Manager,Life Sciences,12605.03,1,1,10,3,3,3,1,2,4,3,2,3,Yes,Travel_Rarely,0
EMP-1437,Employee 1437,38,Male,Research & Development,Laboratory Technician,Life Sciences,4337.07,2,2,11,10,4,0,6,2,3,3,1,4,No,Travel_Rarely,0
EMP-1438,Employee 1438,35,Female,Research & Development,Manager,Technical Degree,12035.68,7,2,13,4,4,2,4,2,2,3,3,3,Yes,Non-Travel,1
EMP-1439,Employee 1439,31,Female,Human Resources,Manager,Human Resources,8836.41,9,1,2,2,2,1,2,2,3,1,4,3,No,Travel_Rarely,1
EMP-1440,Employee 1440,41,Male,Sales,Sales Representative,Human Resources,4341.36,26,3,8,6,4,0,5,3,4,3,3,3,No,Travel_Rarely,1
EMP-1441,Employee 1441,37,Female,Sales,Manager,Marketing,11626.86,7,4,10,10,10,6,1,2,4,3,3,3,No,Travel_Rarely,1
EMP-1442,Employee 1442,19,Female,Research & Development,Laboratory Technician,Life Sciences,3392.21,3,1,1,1,0,1,1,3,3,3,3,3,Yes,Travel_Rarely,0
EMP-1443,Employee 1443,29,Male,Sales,Manager,Other,9594.97,5,2,0,0,0,0,0,3,4,3,3,3,No,Travel_Frequently,0
EMP-1444,Employee 1444,38,Female,Research & Development,Research Director,Life Sciences,15344.97,19,4,19,3,0,1,3,4,3,1,3,3,No,Travel_Rarely,0
EMP-1445,Employee 1445,40,Female,Research & Development,Manager,Human Resources,12120.15,30,1,13,12,2,2,5,3,4,3,4,3,Yes,Travel_Rarely,0
EMP-1446,Employee 1446,40,Male,Sales,Manager,Medical,9469.3,1,2,4,4,0,3,1,3,3,3,3,3,Yes,Non-Travel,0
EMP-1447,Employee 1447,36,Female,Research & Development,Manufacturing Director,Life Sciences,13597.97,1,0,16,6,0,0,6,4,3,3,3,4,Yes,Travel_Rarely,0
EMP-1448,Employee 1448,35,Male,Human Resources,Human Resources,Other,8905.34,30,5,14,13,12,2,0,3,4,2,1,3,No,Non-Travel,0
EMP-1449,Employee 1449,44,Male,Research & Development,Research Director,Medical,9567.58,9,2,4,4,3,2,3,1,4,4,3,3,No,Travel_Rarely,0
EMP-1450,Employee 1450,51,Male,Research & Development,Manufacturing Director,Medical,14309.32,24,1,11,5,5,0,1,4,2,3,3,3,No,Travel_Rarely,0
EMP-1451,Employee 1451,31,Male,Research & Development,Research Scientist,Marketing,6075.71,9,2,13,5,2,0,3,4,4,1,2,4,No,Travel_Rarely,1
EMP-1452,Employee 1452,27,Male,Human Resources,Human Resources,Life Sciences,3828.67,1,2,9,5,5,1,3,2,1,3,1,3,No,Travel_Frequently,1
EMP-1453,Employee 1453,25,Male,Sales,Sales Executive,Human Resources,2000.0,20,1,7,7,6,2,2,3,4,4,4,3,No,Travel_Rarely,0
EMP-1454,Employee 1454,47,Male,Sales,Sales Representative,Technical Degree,2000.0,8,0,0,0,0,0,0,3,3,3,3,3,No,Travel_Rarely,0
EMP-1455,Employee 1455,39,Female,Research & Development,Manager,Other,14018.38,1,1,14,0,0,0,0,2,4,3,2,4,Yes,Travel_Rarely,0
EMP-1456,Employee 1456,44,Male,Research & Development,Manufacturing Director,Human Resources,11958.04,16,4,8,1,0,0,1,4,3,1,4,3,No,Travel_Rarely,0
EMP-1457,Employee 1457,31,Female,Research & Development,Research Director,Medical,9692.93,4,2,4,4,2,0,2,2,3,1,3,3,Yes,Non-Travel,0
EMP-1458,Employee 1458,32,Male,Sales,Sales Executive,Other,7547.89,3,1,9,7,2,2,4,3,3,2,3,3,Yes,Travel_Frequently,1
EMP-1459,Employee 1459,46,Female,Sales,Sales Executive,Life Sciences,8512.96,10,2,14,11,5,0,5,4,2,4,3,3,No,Travel_Rarely,0
EMP-1460,Employee 1460,38,Male,Research & Development,Healthcare Representative,Human Resources,4431.53,7,2,4,0,0,0,0,3,1,3,3,3,No,Non-Travel,0
EMP-1461,Employee 1461,29,Male,Sales,Sales Executive,Human Resources,3863.59,8,0,2,2,2,0,2,1,4,3,4,3,Yes,Travel_Rarely,0
EMP-1462,Employee 1462,30,Male,Research & Development,Research Scientist,Marketing,7771.16,7,2,10,8,4,0,3,1,3,1,2,3,No,Travel_Frequently,1
EMP-1463,Employee 1463,37,Male,Research & Development,Manager,Life Sciences,15377.18,1,2,19,3,2,3,3,3,1,3,4,3,Yes,Travel_Rarely,0
EMP-1464,Employee 1464,26,Female,Research & Development,Healthcare Representative,Medical,6040.9,10,2,8,5,0,2,5,2,3,2,3,3,Yes,Travel_Rarely,1
EMP-1465,Employee 1465,41,Male,Research & Development,Manufacturing Director,Marketing,13974.21,1,1,13,1,1,1,0,1,4,3,3,3,No,Non-Travel,0
EMP-1466,Employee 1466,33,Male,Sales,Sales Executive,Other,6655.86,11,1,10,9,6,1,0,4,4,1,3,3,Yes,Travel_Rarely,0
EMP-1467,Employee 1467,40,Male,Research & Development,Laboratory Technician,Human Resources,7785.87,13,2,13,6,5,3,3,4,3,3,4,3,No,Travel_Rarely,0
EMP-1468,Employee 1468,32,Female,Research & Development,Laboratory Technician,Technical Degree,6292.53,4,5,14,1,0,1,1,3,2,3,3,4,Yes,Travel_Frequently,1
EMP-1469,Employee 1469,41,Female,Research & Development,Manufacturing Director,Other,11048.82,13,4,10,10,0,0,7,1,3,3,3,3,No,Travel_Rarely,0
EMP-1470,Employee 1470,31,Male,Research & Development,Laboratory Technician,Marketing,5380.36,1,1,7,5,5,1,5,3,3,3,2,3,No,Travel_Rarely,0
EMP-1471,Employee 1471,53,Male,Sales,Manager,Marketing,9409.29,9,2,0,0,0,0,0,2,1,4,3,3,Yes,Travel_Frequently,0
EMP-1472,Employee 1472,47,Male,Research & Development,Manufacturing Director,Marketing,13252.94,1,2,15,5,4,0,0,3,1,4,2,3,No,Travel_Frequently,1
EMP-1473,Employee 1473,33,Male,Research & Development,Laboratory Technician,Medical,2000.0,2,2,0,0,0,0,0,4,2,3,2,3,No,Travel_Frequently,0
EMP-1474,Employee 1474,36,Male,Sales,Manager,Marketing,15237.24,5,2,18,8,5,4,5,2,4,1,2,3,No,Non-Travel,0
EMP-1475,Employee 1475,42,Male,Sales,Sales Representative,Other,6031.65,30,1,11,6,0,1,2,3,3,3,4,3,No,Travel_Rarely,1
EMP-1476,Employee 1476,46,Male,Sales,Sales Executive,Human Resources,8422.61,3,1,13,11,4,0,2,4,3,3,3,3,No,Travel_Rarely,0
EMP-1477,Employee 1477,23,Female,Sales,Manager,Human Resources,10483.21,7,4,4,4,4,0,4,4,2,3,3,4,No,Travel_Rarely,0
EMP-1478,Employee 1478,29,Male,Research & Development,Manager,Life Sciences,8682.85,19,2,0,0,0,0,0,3,4,2,3,3,Yes,Travel_Rarely,1
EMP-1479,Employee 1479,37,Male,Sales,Sales Executive,Other,5077.31,9,2,10,10,6,1,10,4,1,2,3,4,No,Travel_Rarely,0
EMP-1480,Employee 1480,47,Female,Research & Development,Research Scientist,Human Resources,6989.35,1,1,12,4,4,0,3,3,4,2,3,3,No,Travel_Rarely,0
EMP-1481,Employee 1481,50,Male,Sales,Sales Executive,Life Sciences,2937.99,4,3,0,0,0,0,0,2,4,3,3,3,No,Travel_Rarely,0
EMP-1482,Employee 1482,28,Male,Research & Development,Healthcare Representative,Human Resources,4964.51,15,1,10,8,0,4,5,2,3,2,3,3,Yes,Travel_Rarely,1
EMP-1483,Employee 1483,52,Female,Research & Development,Manufacturing Director,Marketing,11979.81,1,0,10,10,4,0,1,1,3,3,2,3,No,Travel_Rarely,0
EMP-1484,Employee 1484,43,Female,Research & Development,Research Scientist,Life Sciences,6474.69,22,7,10,10,5,0,2,4,3,1,4,3,No,Travel_Rarely,0
EMP-1485,Employee 1485,28,Female,Research & Development,Manufacturing Director,Medical,12057.36,3,3,10,7,6,2,7,4,4,3,3,3,Yes,Travel_Rarely,0
EMP-1486,Employee 1486,48,Male,Research & Development,Manufacturing Director,Medical,15391.85,6,4,16,4,0,3,1,1,3,3,3,3,No,Travel_Rarely,0
EMP-1487,Employee 1487,43,Male,Research & Development,Research Scientist,Technical Degree,6362.77,3,1,13,0,0,0,0,4,2,3,3,3,No,Travel_Rarely,0
EMP-1488,Employee 1488,32,Male,Human Resources,Human Resources,Life Sciences,3913.03,15,1,8,5,3,2,5,1,1,3,3,3,No,Travel_Rarely,0
EMP-1489,Employee 1489,33,Male,Research & Development,Manager,Technical Degree,13118.93,30,3,12,0,0,0,0,2,2,3,3,3,Yes,Travel_Rarely,1
EMP-1490,Employee 1490,36,Female,Research & Development,Manager,Marketing,11751.43,6,2,11,7,6,5,1,4,1,3,3,3,No,Travel_Rarely,0
